timestamp,id,vote
1689860483908,Wf92bipxUWA,4
1689860484809,x-xmlpyo7FE,3
1689860486518,sq1jgpl2bnI,3
1689860486874,QYinNxIfbbQ,3
1689860486900,CWsC3QcP5A4,1
1689860490284,eA_GCLaCpQI,3
1689860490992,sJGexnkMC98,5
1689860491016,NOUgND1F1Fs,2
1689860491731,bzl1X_Kyc84,2
1689860491741,7M-FRJerOQ8,5
1689860492765,PFg5NgTYlsY,1
1689860493099,fV6foCD5LGc,1
1689860497105,jcV_aCOLf1w,3
1689860500459,5ZFvWD4Ylgk,3
1689860502097,_BgbEhplGwk,3
1689860502648,uU9NfIKWee0,4
1689860504046,YcOAccvSiPM,1
1689860507751,HVbg9R1LKYg,3
1689860510137,tp-2-mAe7Pk,5
1689860510476,ygA2vHTu3h4,2
1689860510533,jJFbQZ860A4,5
1689860510777,wkroxERwjsE,3
1689860510890,N-fD91aUK3c,5
1689860511271,cqFm_H3omJE,3
1689860511623,BFi6hc3MZOM,4
1689860511965,313YHO1HjuU,2
1689860512248,_vgQJAQ9fxA,3
1689860513653,-Ub2CEvKXgQ,1
1689860514004,LrKu8ZTQQr4,2
1689860514099,vClDUfrhFAk,4
1689860514173,6q-0bJ12Rcc,4
1689860514894,ty8oHCdECHI,3
1689860517217,c-2CV78j4pY,5
1689860517366,tp-2-mAe7Pk,1
1689860517374,jqs-tEnTD8M,5
1689860517646,XFGCsV0Ff5M,5
1689860517838,_Zsnfggc-nk,4
1689860519130,DToxxw65qss,3
1689860521055,RIt4xFFJto0,3
1689860522166,huaFMJlgmA0,4
1689860523893,Qc-w7_mGK8M,3
1689860524471,dWvP9fDZQfo,4
1689860524591,cYYvuDJtCP8,4
1689860525424,Y6kx2kLN1Bc,5
1689860527271,cYYvuDJtCP8,4
1689860527528,nd9cz_1OlLE,3
1689860529488,dTYDmcT5Pvw,4
1689860530278,ohLIuTLXPq4,2
1689860530541,Y4ZMo9Bg9iQ,5
1689860532002,M1oTqYhm9Q4,5
1689860532003,AoVqHwHOm6Y,3
1689860532090,VbJdb5-x9H0,4
1689860532524,5yi9CmnpEKw,3
1689860532798,wSgTkywDG-Q,2
1689860533853,hZqCv9lKpfM,3
1689860534591,iQZRMJmSN9M,1
1689860537322,15dxUoMORSM,3
1689860539302,4hWRIfAxpKA,3
1689860540082,9Xw3KI_i3XY,1
1689860540440,ADjuaiUfeQE,4
1689860540590,z_pNGhUKz78,5
1689860541421,hZqCv9lKpfM,4
1689860543251,d2I-jwWtpqE,5
1689860543252,I8Bxa5vla5o,3
1689860545149,kc-KV_4VOEc,1
1689860545771,yxJ0CPskfp0,3
1689860546566,-FXh2dNGLvU,4
1689860546816,dNP_YdBfZW4,3
1689860547005,H46VIxBopMM,5
1689860547060,ji0krGym04M,3
1689860548508,NAKUf50OnKM,3
1689860551285,Nixa2YUPp6o,3
1689860552483,schgMHrzfi8,2
1689860552543,1BzKpekzuxQ,4
1689860552713,iiRte8nw9ig,2
1689860553355,VMNJMJew2mA,4
1689860553672,fV6foCD5LGc,5
1689860553897,RN6GQCLHpWY,3
1689860554158,AInlCnESlZ0,3
1689860555882,ctadOj54W8w,2
1689860556089,bMOkuXNI108,2
1689860556114,jJPmhXbgqpo,3
1689860556833,x-xmlpyo7FE,3
1689860556982,D2dvPyxtOfo,4
1689860557112,wkroxERwjsE,2
1689860557422,n4iXSGm4gH8,5
